Champignon, stufato (senza aggiunta di grasso e sale) Verdure/Funghi	100	4.2	0.3	1.2	2.3	0	0.3	0.1	6	0	350	120	78	valorinutritivi.ch
Cheeseburger Cibi/Fast Food	100	13.2	14.2	24.3	1.6	0	3.3	7.5	640	36	240	240	820	valorinutritivi.ch
Chiacchiere di carnevale Dolciumi/Altre pasticceri dolci	100	11.5	32.9	51.7	2.3	0	1.9	16.1	58	159	170	100	110	valorinutritivi.ch
Chili con carne, preparato Cibi/Brodi e zuppe	100	10.4	3.6	8.8	3.1	0	2.1	1	150	17	350	110	320	valorinutritivi.ch
Chips di banana secca  Frutta/Frutta secca	100	3.9	1.8	80.7	7.6	0	65.3	0.7	3	0	1490	74	0	valorinutritivi.ch
Chips di mais  Snack salati/Patatine	100	7.8	27.2	56	4.4	0	2.4	6.6	970	0	190	130	0	valorinutritivi.ch
Ciambellone al cioccolato Dolciumi/Dolci, torte e cake	100	6.4	18.4	46.3	1.9	0	22.9	10.4	36	108	150	87	61	valorinutritivi.ch
Ciambellone della nonna Dolciumi/Dolci, torte e cake	100	8.7	32	33.3	3.1	0	26.8	13.2	150	99	340	120	210	valorinutritivi.ch
Cicoria belga, al vapore (senza aggiunta di sale) Verdure/Verdure cotte (incl. conserve)	100	1	0.2	0.7	2.4	0	0.6	0	3.5	0	180	24	24	valorinutritivi.ch
Cicoria bianca di Milano, cruda Verdure/Verdure fresche	100	1.2	0.2	1.5	1.6	0	1.5	0	10	0	230	30	55	valorinutritivi.ch
Cicoria rossa, cruda Verdure/Verdure fresche	100	1.4	0.1	1.6	3	0	1.6	0	7	0	180	30	0	valorinutritivi.ch
Ciliegie, cotte, sgocciolate (senza aggiunta di zuccheri) Frutta/Frutta cotta (incl. conserve)	100	1.4	0.6	14.1	1.6	0	14.1	0.1	2.1	0	170	16	3.4	valorinutritivi.ch
Ciliegie, crude Frutta/Frutta fresca	100	1.3	0.5	15.3	1.7	0	15.3	0.1	3	0	250	17	3	valorinutritivi.ch
Cinghiale (in media), crudo Carne e frattaglie/Selvaggina	100	19.5	3.4	0	0	0	0	1.5	94	65	360	170	60	valorinutritivi.ch
Cioccolato al latte Dolciumi/Cioccolato e prodotti a base di cacao	100	6.5	31.1	56.9	1.9	0	55.2	19.3	190	12	640	240	130	valorinutritivi.ch
Cioccolato al latte con nocciole Dolciumi/Cioccolato e prodotti a base di cacao	100	8.8	38.2	46.1	3.2	0	44.4	16.7	73	11	440	220	160	valorinutritivi.ch
Cioccolato al latte con nougat/torrone alle mandorle e miele Dolciumi/Cioccolato e prodotti a base di cacao	100	7.3	31.5	54.8	1.8	0	54.3	18.2	86	15	380	210	190	valorinutritivi.ch
Cioccolato al latte con uva secca, nocciole e mandorle Dolciumi/Cioccolato e prodotti a base di cacao	100	8.4	28.9	52.6	4.5	0	51	14.5	62	10	520	230	130	valorinutritivi.ch
Cioccolato al latte ripieno di alcool Dolciumi/Cioccolato e prodotti a base di cacao	100	5.6	23.1	59	2.9	2.2	58.3	13.6	56	10	340	160	120	valorinutritivi.ch
Cioccolato al latte ripieno di crema (Gianduja, Nougat/Torrone) Dolciumi/Cioccolato e prodotti a base di cacao	100	7.9	38.3	47.6	3.4	0	46.4	18.5	49	10	370	190	110	valorinutritivi.ch
Cioccolato al latte ripieno di crema alle nocciole Dolciumi/Cioccolato e prodotti a base di cacao	100	8.3	35.7	49.1	3.7	0	47.3	17	63	8	430	210	130	valorinutritivi.ch
Cioccolato in polvere Dolciumi/Cioccolato e prodotti a base di cacao;Bevande analcoliche/Bevande al cacao	100	5.3	7.8	71.3	10.5	0	70.6	4.6	5	0	620	210	12	valorinutritivi.ch
Cioccolato, bianco Dolciumi/Cioccolato e prodotti a base di cacao	100	6.7	35.2	55.8	0.2	0	55.3	21.9	110	16	330	180	0	valorinutritivi.ch
Cioccolato, nero (amaro) Dolciumi/Cioccolato e prodotti a base di cacao	100	5.7	31.8	53.4	7	0	50	19.7	15	1	830	140	100	valorinutritivi.ch
Cipolla, arrostita (senza aggiunta di grasso e sale) Verdure/Verdure cotte (incl. conserve)	100	3.1	0.5	16.7	4.3	0	16.7	0.1	8.9	0	250	80	45	valorinutritivi.ch
Cipolla, cruda Verdure/Verdure fresche	100	1.3	0.2	7	1.8	0	7	0	3.8	0	110	34	19	valorinutritivi.ch
Cipolla, stufata (senza aggiunta di grasso e sale) Verdure/Verdure cotte (incl. conserve)	100	1.5	0.2	7.8	2	0	7.8	0	3.5	0	97	38	22	valorinutritivi.ch
Cipolline, sott'aceto Verdure/Verdure cotte (incl. conserve)	100	0.9	0.2	4.9	1.3	0	3.5	0	450	0	93	23	0	valorinutritivi.ch
Cocktail di gamberi, preparato Cibi/Insalate	100	4.5	13.3	4.2	0.3	1.9	3.6	7.8	180	97	180	100	200	valorinutritivi.ch
Composta di rabarbaro, con zucchero Frutta/Frutta cotta (incl. conserve)	100	0.5	0.1	18.4	2.1	0	18.4	0	2.2	0	220	16	50	valorinutritivi.ch
Concentrato di pomodoro Verdure/Verdure cotte (incl. conserve)	100	4.5	0.2	12.9	2.8	0	12.4	0	240	0	1150	94	490	valorinutritivi.ch
Coniglio (in media), crudo  Carne e frattaglie/Altre specie animali	100	20.5	7.5	0	0	0	0	2.5	45	70	330	210	51	valorinutritivi.ch
Coniglio (in media),cotto (senza aggiunta di grassi o sale) Carne e frattaglie/Altre specie animali	100	28	10.3	0	0	0	0	3.5	62	96	450	290	70	valorinutritivi.ch
Coniglio, filetto, crudo Carne e frattaglie/Altre specie animali	100	24.3	1.5	0	0	0	0	0.5	33	51	380	210	70	valorinutritivi.ch
Coppa Prodotti carnei e insaccati/Insaccati crudi	100	28.8	22.5	0.3	0	0	0.3	8.5	1520	81	490	270	2430	valorinutritivi.ch
Cordon bleu di maiale, preparato Carne e frattaglie/Maiale	100	23.2	11.7	10.4	0.6	0	0.7	3.2	350	94	210	230	520	valorinutritivi.ch
Cordon bleu di vitello, preparato Carne e frattaglie/Vitello	100	22.9	11	10.4	0.6	0	0.7	3.1	350	96	250	260	520	valorinutritivi.ch
Coregone lavarello, crudo Pesce/Pesci d’acqua dolce	100	19.2	2.7	0	0	0	0	0.6	20	54	400	230	0	valorinutritivi.ch
Cornetti (in media) Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria	100	7.8	22	41.1	3.4	0	2.7	12.8	460	70	160	110	730	valorinutritivi.ch
Cornetto al burro, bianco Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria	100	8.7	24.2	43.5	2.6	0	3.3	14.2	490	77	170	120	770	valorinutritivi.ch
Cornetto al burro, integrale Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria	100	6.8	19.7	38.7	4.2	0	2.2	11.5	440	63	160	110	690	valorinutritivi.ch
Cornetto al prosciutto Snack salati/Prodotti di pasta sfoglia;Cibi/Altri cibi salati/saporiti	100	11.2	20.1	26	1.4	0	0.7	6.3	580	43	210	130	890	valorinutritivi.ch
Cornetto alle nocciole, pasta lievitata Dolciumi/Altre pasticceri dolci	100	7.7	12.6	41.9	2.7	0	18.4	3.3	280	39	210	120	440	valorinutritivi.ch
Cornetto alle nocciole, pasta sfoglia Dolciumi/Altre pasticceri dolci	100	6.8	26.9	36.2	2.7	0	15.8	9.9	210	72	190	110	340	valorinutritivi.ch
Cornetto di Sils (con sale iodato) Pane, fiocchi e cereali per la prima colazione/Pane e prodotti di panetteria	100	9.1	25	39.4	1.9	0	1.3	14.7	1630	76	140	68	2510	valorinutritivi.ch
Cornflakes Pane, fiocchi e cereali per la prima colazione/Mix di muesli e cereali per la prima colazione	100	7.7	0.6	79.7	4	0	7.2	0.1	960	0	120	59	1800	valorinutritivi.ch
Costoletta (media di vitello, maiale e agnello), cotta in padella (senza aggiunta di grassi o sale) Carne e frattaglie	100	28.8	12	0	0	0	0	4.6	54	81	390	230	94	valorinutritivi.ch
Costoletta (media di vitello, maiale e agnello), cruda Carne e frattaglie/Vitello;Carne e frattaglie/Maiale;Carne e frattaglie/Agnello, pecora	100	21.3	10.2	0	0	0	0	3.9	45	57	350	190	67	valorinutritivi.ch
Cotechino Prodotti carnei e insaccati/Insaccati crudi	100	17.2	42.3	0	0	0	0	14	1740	98	270	110	0	valorinutritivi.ch
Cotto Prodotti carnei e insaccati/Insaccati cotti	100	15.7	3.1	0.6	0	0	0.6	1.2	910	35	380	240	1250	valorinutritivi.ch
Cozze, crude Pesce/Frutti di mare e crostacei	100	11.7	2.7	3.4	0	0	0	0.5	290	108	320	240	460	valorinutritivi.ch
Cracker, salatini, salatini da aperitivo Snack salati/Bastonicini salati e brezel	100	9.2	15.9	66.3	2.1	0	0	5.9	590	0	120	110	810	valorinutritivi.ch
Crauti, sott’aceto Verdure/Verdure cotte (incl. conserve)	100	1.3	0.3	1.7	2.2	0	0	0.1	550	0	220	30	1160	valorinutritivi.ch
Crema alla vaniglia, fatta in casa, cotta Dolciumi/Creme e budini	100	4.3	4.6	12.7	0	0	11.6	2.3	52	62	140	99	100	valorinutritivi.ch
Crema da spalmare alle nocciole e cioccolato Dolciumi/Confettura e prodotti dolci da spalmare sul pane	100	6	32.7	55.9	2.9	0	54.5	12	46	0	320	160	84	valorinutritivi.ch
Crema, al cioccolato Dolciumi/Creme e budini	100	3.6	3	20	0.5	0	18.7	1.5	65	110	230	100	150	valorinutritivi.ch
Crêpes ai funghi prataiolo, preparati Cibi/Altri cibi salati/saporiti	100	5.9	8.9	7.9	1.6	0	1.8	4.8	140	68	320	130	260	valorinutritivi.ch
Crêpes al formaggio Camembert, preparati Cibi/Altri cibi salati/saporiti	100	11.9	15.5	14.9	0.6	0	2.3	8.2	320	142	170	180	450	valorinutritivi.ch
Crêpes al lardo, preparati Cibi/Altri cibi salati/saporiti	100	11.3	16.3	15	0.6	0	2.4	7.4	370	137	210	160	560	valorinutritivi.ch
Crêpes al naturale, preparati Cibi/Altri cibi salati/saporiti	100	9.4	13.2	19	0.7	0	2.9	6.6	160	161	190	160	250	valorinutritivi.ch
Crêpes al prosciutto, preparati Cibi/Altri cibi salati/saporiti	100	12.9	9.7	13.2	0.5	0	2.2	4.7	410	124	270	210	560	valorinutritivi.ch
Crêpes al zucchero con cannella, preparati Cibi/Altri cibi dolci	100	8.3	11.5	29	0.7	0	14.9	5.7	140	141	170	140	220	valorinutritivi.ch
Crêpes alla Nutella, preparati Cibi/Altri cibi dolci	100	7.9	22.1	35.8	1.7	0	26.4	9	110	88	250	160	170	valorinutritivi.ch
Crêpes alla verdura, preparati Cibi/Altri cibi salati/saporiti	100	6	9.3	13.6	1.6	0	4	4	98	95	200	110	160	valorinutritivi.ch
Crescione, crudo Verdure/Verdure fresche	100	2.2	0.2	0.3	2.6	0	0.3	0.1	42	0	300	53	110	valorinutritivi.ch
Creste di gallo all'anice Dolciumi/Biscotti	100	8.6	2.9	75.3	2	0	40.5	0.7	63	69	160	82	110	valorinutritivi.ch
Croque Monsieur Cibi/Sandwich	100	16.5	14.1	24.7	1.4	0	1.7	5.3	930	40	260	360	1130	valorinutritivi.ch
Crostaceo (in media), crudo  Pesce/Frutti di mare e crostacei	100	15.5	1	1	0	0	0	0.1	270	123	210	190	0	valorinutritivi.ch
Crostone al formaggio, preparato Cibi/Altri cibi salati/saporiti	100	13.8	12.1	26	2.3	0	1	6.8	560	73	150	290	940	valorinutritivi.ch
Crusca d'avena Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	18.5	7	50.8	15.4	0	1.5	1.3	4	0	570	730	61	valorinutritivi.ch
Crusca di frumento Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	15.2	4.7	17.7	45.1	0	1.9	0.8	2	0	1340	1140	150	valorinutritivi.ch
Datteri, secchi Frutta/Frutta secca	100	2.5	0.5	69	7.1	0	69	0	3	0	680	74	180	valorinutritivi.ch
Discoletto (Frollini alla marmellata) Dolciumi/Altre pasticceri dolci	100	5.8	25.6	60.3	1.9	0	30.9	15.1	34	67	110	60	59	valorinutritivi.ch
Dolcetti (Maddalena) Dolciumi/Altre pasticceri dolci	100	7.5	11.6	52.2	1.4	0	22.3	6.3	140	82	130	79	220	valorinutritivi.ch
Doppia panna, pastorizzata Latte e prodotti di latte/Panna e burro;Grassi e oli/Panna	100	1.9	50	2.7	0	0	2.7	30	22	147	65	52	36	valorinutritivi.ch
Dulce de Leche Dolciumi/Confettura e prodotti dolci da spalmare sul pane	100	5.7	7.3	52.6	0	0	52.6	4.4	69	28	280	160	170	valorinutritivi.ch
Energy drink, con zucchero Bevande analcoliche/Bevande zuccherate	100	0	0	10.9	0	0	10.8	0	63	0	3	3	94	valorinutritivi.ch
Erba cipollina, fresca Verdure/Erbe aromatiche	100	3	0.6	1.9	2.3	0	1.9	0.1	3	0	280	54	74	valorinutritivi.ch
Espresso, con cremino, non zuccherato Bevande analcoliche/Caffè	100	0.5	2.5	0.8	0.1	0	0.7	1.5	14	8	45	17	13	valorinutritivi.ch
Fagioli di soia, secchi Prodotti a base di cereali, legumi e patate/Legumi	100	38.2	18.3	8.7	22	0	6.8	2.4	4.7	0	1800	550	7	valorinutritivi.ch
Fagiolini verdi secchi, messi a bagno, cotti al vapore (senza aggiunta di sale) Verdure/Verdure cotte (incl. conserve)	100	5.1	0.5	6.4	6.3	0	2.4	0.1	5.9	0	630	99	37	valorinutritivi.ch
Fagiolini verdi, al vapore (senza agigunta di sale) Verdure/Verdure cotte (incl. conserve)	100	2.2	0.2	3.8	3.3	0	2.3	0.1	3.7	0	230	40	14	valorinutritivi.ch
Fagiolini verdi, secchi Verdure/Verdure secche	100	20.2	2	25.7	25.3	0	9.5	0.4	21	0	2510	400	140	valorinutritivi.ch
Fagiolino verde, crudo Verdure/Verdure fresche	100	2.1	0.2	3.6	3.1	0	2.2	0.1	4	0	240	38	13	valorinutritivi.ch
Fagiolo comune (tutti tipi), seme mature, secco Prodotti a base di cereali, legumi e patate/Legumi	100	20.9	1.5	40.7	22.6	0	1.2	0.3	1.3	0	1510	440	47	valorinutritivi.ch
Fagiolo comuno (tutti tipi), seme mature, cotto (senza aggiunta di grassi e sale) Prodotti a base di cereali, legumi e patate/Legumi	100	7.7	0.6	14.5	8.5	0	0.4	0.1	1	0	420	150	18	valorinutritivi.ch
Fagiolo di soia, cotto (senza aggiunta di grassi o sale) Prodotti a base di cereali, legumi e patate/Legumi	100	15	7.3	3.3	8.8	0	2.6	1	2	0	540	200	3.4	valorinutritivi.ch
Falafel, fritto (in olio di colza HOLL) Cibi/Cibi orientali	100	8.4	7.8	26.3	6.4	0	2.3	0.7	300	0	280	130	480	valorinutritivi.ch
Farina (in media) Prodotti a base di cereali, legumi e patate/Farine e amidi	100	12.4	1.4	67.8	4.7	0	0.4	0.3	3.6	0	200	150	44	valorinutritivi.ch
Farina bianca (in media) Prodotti a base di cereali, legumi e patate/Farine e amidi	100	12.2	1.3	68.9	3.8	0	0.4	0.3	2.1	0	180	120	45	valorinutritivi.ch
Farina di frumento (farina bianca) tipo 400 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	11.5	1.1	71	3.2	0	0.3	0.3	1.5	0	170	62	50	valorinutritivi.ch
Farina di frumento (farina bianca) tipo 550 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	12	1.3	69.5	3.2	0	0.3	0.3	2.1	0	180	120	45	valorinutritivi.ch
Farina di frumento (farina bigia) tipo 1100 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	13.5	1.7	64.6	5.7	0	0.6	0.3	2.6	0	200	210	40	valorinutritivi.ch
Farina di frumento (farina integrale) tipo 1700 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	13.5	2	61	11	0	1	0.3	17	0	390	350	37	valorinutritivi.ch
Farina di frumento (farina semibianca) tipo 720 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	13	1.5	66.2	5	0	0.5	0.2	2.7	0	190	180	40	valorinutritivi.ch
Farina di grano saraceno Prodotti a base di cereali, legumi e patate/Farine e amidi	100	11.5	2.2	68.4	4.2	0	0	0.3	17	0	390	260	10	valorinutritivi.ch
Farina di segale tipo 1050 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	9	1.3	67.8	8.6	0	6.2	0.2	1	0	300	200	35	valorinutritivi.ch
Farina di segale tipo 815 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	6.9	1	71	6.5	0	6.5	0.1	1	0	170	130	32	valorinutritivi.ch
Farina di segale, integrale, cruschello tipo 1800 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	10.8	1.5	63.1	14.1	0	5.8	0.2	2	0	390	340	69	valorinutritivi.ch
Farina di soia integrale (intera) Prodotti a base di cereali, legumi e patate/Farine e amidi	100	40.8	20.6	3.1	18.5	0	3.1	2.7	4	0	1870	550	110	valorinutritivi.ch
Farina di soia, sgrassata Prodotti a base di cereali, legumi e patate/Farine e amidi	100	51.5	1.2	7.5	24.5	0	7.4	0.2	20	0	2400	670	130	valorinutritivi.ch
Farina di spelta bianca tipo 550 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	13.3	1.5	69	2.8	0	0.9	0.3	6.8	0	100	110	45	valorinutritivi.ch
Farina di spelta integrale tipo 1900 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	15.6	2.7	60	9.4	0	1.2	0.4	13	0	390	450	0	valorinutritivi.ch
Farina di spelta tipo 1100 Prodotti a base di cereali, legumi e patate/Farine e amidi	100	14.3	2.2	65	5.7	0	1.4	0.3	27	0	210	240	0	valorinutritivi.ch
Farina per knöpfli Prodotti a base di cereali, legumi e patate/Farine e amidi	100	11.9	1.3	71.3	3.3	0	0.9	0.2	1.3	0	160	94	80	valorinutritivi.ch
Fecola di mais Prodotti a base di cereali, legumi e patate/Farine e amidi;Diversi/Gelificanti e leganti	100	0.3	0	88	0.6	0	0	0	6	0	5	22	6	valorinutritivi.ch
Fecola di patate Prodotti a base di cereali, legumi e patate/Farine e amidi;Diversi/Gelificanti e leganti	100	0.6	0.1	83.1	0.1	0	0	0	8	0	15	7	5	valorinutritivi.ch
Fegato (media di vitello, manzo, maiale), cotto in padella (senza aggiunta di grassi o sale) Carne e frattaglie	100	23.5	5	4.4	0	0	0	1.7	90	430	290	360	100	valorinutritivi.ch
Fegato (media di vitello, manzo, maiale), crudo Carne e frattaglie/Vitello;Carne e frattaglie/Manzo;Carne e frattaglie/Maiale;Carne e frattaglie/Pollame	100	20.3	4.3	3.6	0	0	0	1.5	87	353	320	360	83	valorinutritivi.ch
Fetta di semolino, preparato (con latte intero) Cibi/Altri cibi salati/saporiti	100	6	7.5	15	0.5	0	4	4	100	63	170	110	190	valorinutritivi.ch
Fetta di semolino, preparato (con latte parzialmente scremato) Cibi/Altri cibi salati/saporiti	100	6.1	6.4	15	0.5	0	4	3.3	100	59	170	120	190	valorinutritivi.ch
Fette di melanzana, impanate, preparate Cibi/Altri cibi salati/saporiti	100	4.6	5.8	15.2	2.9	0	3.1	0.7	62	47	250	60	150	valorinutritivi.ch
Fette di sedano rapa, impanate, preparate Verdure/Verdure cotte (incl. conserve)	100	4.9	5.7	14	5	0	2.1	0.7	160	45	290	94	270	valorinutritivi.ch
Fette di zucca, impanate, preparate Cibi/Altri cibi salati/saporiti	100	4.3	5.8	16.7	1.6	0	4.1	0.8	94	47	270	59	170	valorinutritivi.ch
Fette di zucchina, impanate, preparate Cibi/Altri cibi salati/saporiti	100	5	5.5	13.5	1.5	0	2.1	0.7	89	44	210	65	160	valorinutritivi.ch
Fettina (media di vitello, manzo, maiale, pollo), cotta in padella (senza aggiunta di grassi o sale) Carne e frattaglie	100	29.2	3.1	0.1	0	0	0	1.1	68	78	360	230	110	valorinutritivi.ch
Fettina (media di vitello, manzo, maiale, pollo), cruda Carne e frattaglie/Vitello;Carne e frattaglie/Manzo;Carne e frattaglie/Maiale;Carne e frattaglie/Pollame	100	22.2	2.7	0.1	0	0	0	0.9	58	57	340	190	80	valorinutritivi.ch
Fettina (media di vitello, manzo, maiale, pollo), impanata e preparata  Carne e frattaglie/Vitello;Carne e frattaglie/Manzo;Carne e frattaglie/Maiale;Carne e frattaglie/Pollame	100	23.5	10.8	10.1	0.6	0	0.5	1.7	340	95	350	210	500	valorinutritivi.ch
Fichi, secchi Frutta/Frutta secca	100	3.2	1.2	56.8	11	0	56.8	0.2	14	0	770	71	43	valorinutritivi.ch
Fico, crudo Frutta/Frutta fresca	100	0.9	0.3	15.5	3	0	15.5	0	3	0	230	23	18	valorinutritivi.ch
Finocchio, al vapore (senza aggiunta di sale) Verdure/Verdure cotte (incl. conserve)	100	1	0.3	2.2	3.1	0	0.1	0	13	0	400	36	26	valorinutritivi.ch
Finocchio, crudo Verdure/Verdure fresche	100	1.1	0.3	2.3	3.3	0	0.1	0	15	0	470	38	27	valorinutritivi.ch
Fiocchi di avena Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	13.5	7.5	59.5	10.5	0	1	1	20	0	400	410	61	valorinutritivi.ch
Fiocchi di cereali (in media) Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	10.8	3.2	64	9.7	0	1.5	0.6	7.4	0	250	280	34	valorinutritivi.ch
Fiocchi di frumento, integrali Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	13.5	1.8	59.6	13.3	0	0.7	0.3	8	0	380	340	55	valorinutritivi.ch
Fiocchi di miglio, integrali Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	10.6	3.9	68.8	3.9	0	1.6	0.9	3	0	170	280	15	valorinutritivi.ch
Fiocchi di orzo Pane, fiocchi e cereali per la prima colazione/Fiocchi, crusca e germi	100	8.5	1.5	66.1	10.3	0	2.2	0.3	3	0	160	190	20	valorinutritivi.ch
Fiocchi di patate, in polvere con latte e sale (purea istantanea) Prodotti a base di cereali, legumi e patate/Patate	100	11.3	5.3	65.5	4.7	0	10.3	3.1	1260	13	1230	380	2350	valorinutritivi.ch
Flammkuchen, cotto nel forno Cibi/Torte dolci e salate e gratin	100	9	13.8	22.9	1.4	0	2.3	6.7	410	33	140	100	710	valorinutritivi.ch
Fleischkäse (pasticcio di carne) Prodotti carnei e insaccati/Salsicce scottate	100	12.5	22.3	1.4	0	0	1.4	8.8	900	51	100	190	1170	valorinutritivi.ch
Fondue classico, preparato Cibi/Altri cibi salati/saporiti	100	19.6	22.4	1	0	4.4	0.1	13.9	120	58	88	430	190	valorinutritivi.ch
Fondue moitié-moitié, preparato Cibi/Altri cibi salati/saporiti	100	16.7	20.8	1	0	4.7	0	12.5	400	62	92	360	550	valorinutritivi.ch
Fondue senza alcool, preparato Cibi/Altri cibi salati/saporiti	100	18.7	21.5	1.6	0	1.2	1	13.4	110	55	100	410	180	valorinutritivi.ch
Formaggio a pasta dura e semi dura, grasso (in media) Latte e prodotti di latte/Formaggio a pasta dura	100	26.6	32.1	0	0	0	0	19.5	460	92	86	590	710	valorinutritivi.ch
Formaggio a pasta molle (in media senza prodotti sgrassati) Latte e prodotti di latte/Formaggio a pasta molle	100	19.4	27.4	0	0	0	0	16.5	880	83	100	310	1180	valorinutritivi.ch
Formaggio alle erbe glaronese  Latte e prodotti di latte/Formaggio fresco e quark	100	31.6	0.5	0	0	0	0	0.3	1740	2	140	560	0	valorinutritivi.ch
Formaggio Appenzeller, grasso Latte e prodotti di latte/Formaggio a pasta dura	100	24.3	31.7	0	0	0	0	19	620	95	82	540	960	valorinutritivi.ch
Formaggio Appenzeller, un quarto grasso Latte e prodotti di latte/Formaggio a pasta dura	100	33.1	11.4	0	0	0	0	6.8	810	34	120	730	1240	valorinutritivi.ch
Formaggio blu (in media) Latte e prodotti di latte/Formaggio a pasta dura	100	19.1	31.5	0.2	0	0	0.1	18.9	1530	95	130	390	2100	valorinutritivi.ch
Formaggio Brie, alla panna Latte e prodotti di latte/Formaggio a pasta molle	100	17.7	30	0	0	0	0	18	560	90	120	340	0	valorinutritivi.ch
Formaggio Brie, grasso Latte e prodotti di latte/Formaggio a pasta molle	100	21.4	23.5	0	0	0	0	14.1	510	71	84	300	980	valorinutritivi.ch
Formaggio Camembert, alla panna Latte e prodotti di latte/Formaggio a pasta molle	100	17.1	31.7	0	0	0	0	19	480	95	99	260	1030	valorinutritivi.ch
Formaggio Camembert, grasso Latte e prodotti di latte/Formaggio a pasta molle	100	20.8	23.7	0	0	0	0	14.2	890	71	83	260	1170	valorinutritivi.ch
Formaggio Camembert, semigrasso Latte e prodotti di latte/Formaggio a pasta molle	100	24.4	10	0	0	0	0	6	600	30	130	410	1500	valorinutritivi.ch
Formaggio dei alpi di Berna Latte e prodotti di latte/Formaggio a pasta dura	100	27.1	38.3	0	0	0	0	0	660	0	0	0	0	valorinutritivi.ch
Formaggio Emmentaler grasso Latte e prodotti di latte/Formaggio a pasta dura	100	28.4	32.6	0	0	0	0	20.3	170	84	84	620	270	valorinutritivi.ch
Formaggio fresco granulato, al naturale Latte e prodotti di latte/Formaggio fresco e quark	100	12.4	4.5	2.4	0	0	2.2	2.7	320	14	72	150	570	valorinutritivi.ch
Formaggio fresco, alla doppia panna Latte e prodotti di latte/Formaggio fresco e quark	100	11.1	32.1	4.5	0	0	2.3	19.2	500	96	100	130	570	valorinutritivi.ch
Formaggio fuso a fette, alla panna Latte e prodotti di latte/Prodotti di formaggio	100	14.3	30	0	0	0	0	18	1200	90	100	750	900	valorinutritivi.ch
Formaggio fuso a fette, di latte intero Latte e prodotti di latte/Prodotti di formaggio	100	22.8	25	0	0	0	0	15	1200	75	150	800	900	valorinutritivi.ch
Formaggio fuso a fette, un quarto grasso Latte e prodotti di latte/Prodotti di formaggio	100	19.4	8.6	0	0	0	0	5.2	1200	26	150	1200	900	valorinutritivi.ch
Formaggio fuso da spalmare, alla panna Latte e prodotti di latte/Prodotti di formaggio	100	12.9	29.4	0	0	0	0	17.6	1100	88	150	600	780	valorinutritivi.ch
Formaggio fuso da spalmare, di latte intero Latte e prodotti di latte/Prodotti di formaggio	100	14.1	21.2	0	0	0	0	12.7	1200	64	150	700	900	valorinutritivi.ch
Formaggio fuso da spalmare, un quarto grasso Latte e prodotti di latte/Prodotti di formaggio	100	16.4	9.3	0	0	0	0	5.6	1200	28	200	1100	900	valorinutritivi.ch
Formaggio grattugiato Latte e prodotti di latte/Formaggio a pasta dura	100	29.3	32.1	0	0	0	0	20.3	680	89	98	730	1400	valorinutritivi.ch
Formaggio Gruyère, grasso Latte e prodotti di latte/Formaggio a pasta dura	100	26.4	32	0	0	0	0	19.2	590	96	90	600	900	valorinutritivi.ch
Formaggio in salamoia (di latte di mucca) Latte e prodotti di latte/Formaggio fresco e quark;Latte e prodotti di latte/Formaggio a pasta molle	100	16	20.7	1.4	0	0	1.4	12.4	1500	62	150	340	0	valorinutritivi.ch
Formaggio in salamoia (di latte di pecora e capra) Latte e prodotti di latte/Formaggio fresco e quark;Latte e prodotti di latte/Formaggio a pasta molle	100	16.7	18.8	1.5	0	0	0	12.1	1300	45	150	360	1900	valorinutritivi.ch
Formaggio Limburger/Münster Latte e prodotti di latte/Formaggio a pasta dura	100	20	21.4	0	0	0	0	12.8	760	64	90	220	1390	valorinutritivi.ch
Formaggio maturato a pasta molle, alla panna Latte e prodotti di latte/Formaggio a pasta molle	100	17.4	30.9	0	0	0	0	18.5	520	93	110	300	520	valorinutritivi.ch
Formaggio maturato a pasta molle, grasso Latte e prodotti di latte/Formaggio a pasta molle	100	20.6	23.7	0	0	0	0	14.2	730	72	81	280	1050	valorinutritivi.ch
Formaggio morbido, alla doppia panna Latte e prodotti di latte/Formaggio a pasta molle	100	9.7	37.5	0	0	0	0	25.1	700	105	110	230	1200	valorinutritivi.ch
