,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Lunch - 612.75498490566,,,,,,,,,,,,,,,,,,,,,,
Spezzatino con Patate 403.24,1,58.724999999999994,12.060000000000002,14.950000000000001,2.441666666666667,0,4.45,101.25733333333334,116.66666666666667,108,1251,4.4366666666666665,30.083333333333332,Own Recipe,403.24,1266,,,,,,
Banana cavendish peeled raw,125,1.7499999999999998,0.375,24.5,2.7500000000000004,0,16,0,0,0,432.5,0.3625,6.25,Australian Government,108.375,35,,,,,,
Sourdough Bread 70% Caputo,30,2.422811320754717,0.04213584905660377,13.609879245283016,0,0,0.3370867924528302,0.04213584905660377,165.03811698113208,0,0.07313207547169812,0,0.4412830188679246,Own Recipe,64.50998490566036,1263,,,,,,
Capsicum red fresh raw,30,0.51,0.06,1.2,0.54,0,1.2,0,0.6,0,52.2,0.09,1.2,Australian Government,7.38,262,,,,,,
Delta Bulgarian White Brined Sheep's Milk Cheese,10,1.7000000000000002,2.45,0.1,0,0,0.1,1.5,30,0,0,0,0,Packaging,29.25,1355,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Snack 2 - 258.2,,,,,,,,,,,,,,,,,,,,,,
Chobani No Fat Plain Yoghurt,150,14.549999999999999,0.3,6.300000000000001,0,0,4.95,0.15,48,0,0,0,0,Woolworths,86.1,1430,,,,,,
Blueberry purchased frozen,100,0.5,0,9.9,3.6000000000000005,0,9.5,0,2,0,77,0.36,11,Australian Government,41.6,150,,,,,,
Nut pecan raw unsalted,10,0.98,7.190000000000001,0.49,0.8400000000000001,0,0.42999999999999994,0.66,0.3,0,50,0.24,5.1,Australian Government,70.59,696,,,,,,
Olive green or black drained,30,0.6,6.1499999999999995,0.54,0.69,0,0,3.96,435,0,19.8,0.573,15.600000000000001,Australian Government,59.91,726,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
Dinner - 815.80110990566,,,,,,,,,,,,,,,,,,,,,,
Rice And Beans,0.5,5.71125,2.165125,44.8185,4.18375,0,1.899,1.263875,37.24,0,55.5,0.0995,6.2125,Own Recipe,221.605125,1264,,,1,,,
Cucumber Lebanese unpeeled raw,190,1.1400000000000001,0,3.8000000000000003,1.7100000000000002,0,3.61,0,22.8,0,254.60000000000002,0.513,79.8,Australian Government,19.76,382,,,380,,,
Onion mature brown skinned peeled raw,35,0.455,0,2.03,0.9450000000000001,0,2.03,0,2.8000000000000003,0,63,0.08399999999999999,8.05,Australian Government,9.94,727,,,70,,,
Delta Bulgarian White Brined Sheep's Milk Cheese,50,8.5,12.25,0.5,0,0,0.5,7.5,150,0,0,0,0,Packaging,146.25,1355,,,100,,,
Ocean Chef Fish King Snapper Portions (serving),1,25.6,1.5,0,0,0,0,0.493,75,0,0,0,0,Woolworths,115.9,1507,,,2,,,
Tomato common raw,160,0.96,0,4.8,1.7600000000000002,0,4,0,6.4,0,336,0.368,17.6,Australian Government,23.04,1060,,,320,,,
Olive green or black drained,35,0.7000000000000001,7.175,0.6300000000000001,0.8049999999999999,0,0,4.62,507.5,0,23.1,0.6685,18.2,Australian Government,69.895,726,,,70,,,
Magnum Mini Ice Cream Classic (serving),1,1.739,9.729,12.596,0,0,11.232999999999999,6.11,23.5,0,0,0,0,Woolworths,144.901,1620,,,2,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
Sourdough Bread 70% Caputo,30,2.422811320754717,0.04213584905660377,13.609879245283016,0,0,0.3370867924528302,0.04213584905660377,165.03811698113208,0,0.07313207547169812,0,0.4412830188679246,Own Recipe,64.50998490566036,1263,,,60,,,
,,,,,,,,,,,,,,,,#N/A,,,0,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,150,150.45049528301885,,-0.4504952830188529
,,,,,,,,,,,,,,,,#N/A,,Fat,70,80.31766839622642,4.966324056603753,-10.317668396226424
,,,,,,,,,,,,,,,,#N/A,,Carb,220,185.6110169811321,11.174229127358444,34.38898301886789
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,21.69541666666667,,10.966583333333336
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,2067.1050646226417,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,150.45049528301885,80.31766839622642,185.6110169811321,21.69541666666667,0,62.64734716981132,164.63095172955977,2275.609134591195,615.52,2882.8925283018866,10.708666666666668,268.09096540880506,,2067.1050646226417,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
