,Amount,Protein,Fat,Carbs,Fiber,Alcohol,Sugar,Saturated Fats,Sodium,Cholesterol,Potassium,Iron,Ca,Source,Calories,Match Index,,,,,,
Proud & Punch Cookies 'n' Dream (serving),1,0.5,4.8,13.2,0,0,7.8,4.1,20,0,0,0,0,Woolworths,98,1654,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,,,,,
,,,,,,,,,,,,,,,,#N/A,,Daily Totals:,Goals:,Actual:,,
,,,,,,,,,,,,,,,,#N/A,,Protein,150,132.4741421957672,,17.5258578042328
,,,,,,,,,,,,,,,,#N/A,,Fat,70,73.0866238095238,-8.46729018224572,-3.0866238095238003
,,,,,,,,,,,,,,,,#N/A,,Carb,220,232.10649933862433,-19.05140291005287,-12.106499338624332
,,,,,,,,,,,,,,,,,,Fibre,32.662000000000006,27.1811044973545,,5.480895502645506
,,,,,,,,,,,,,,,,,,Alcohol,0,0,,
,,,,,,,,,,,,,,,,,,Calories,2110,2116.10218042328,,
,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,132.4741421957672,73.0866238095238,232.10649933862433,27.1811044973545,0,46.59381944444444,204.81459285714288,2920.479933862434,892.2449999999999,2983.579256613757,11.58785714285714,751.9744021164022,,2116.1021804232805,,,,,,,
Goals,,150,70,220,29.54,0,,,,,,,,,2110,,,,,,,
